PRICE,LAND AREA,ROAD ACCESS,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITY_PARKING,LOCATION_Kathmandu,LOCATION_Lalitpur,AMENITY_MARBEL,AMENITY_PARQUET,AMENITY_DRINKING_WATER,AMENITY_MODULAR_KITCHEN,AMENITY_GARDEN,AMENITY_DRAINAGE,AMENITY_POWER_BACKUP,AMENITY_RESERVE_TANK,AMENITY_WATER_WELL
40000000,4.0,26.0,2.5,4.0,5.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
39000000,5.0,20.0,3.0,6.0,5.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
62500000,9.2,13.0,2.0,4.0,3.0,2076,1,1,0,1,0,1,0,1,1,0,0,0
62500000,10.0,13.0,2.0,3.0,3.0,2076,1,1,0,0,0,1,0,1,1,0,0,0
85000000,7.0,15.0,3.5,6.0,7.0,2071,1,1,0,1,0,1,0,0,1,0,0,0
70000000,8.0,20.0,2.5,6.0,5.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
31500000,3.2,20.0,2.5,5.0,5.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
57500000,6.0,15.0,2.5,5.0,5.0,2060,1,1,0,1,1,1,0,0,1,0,0,0
100000000,8.0,16.0,3.0,5.0,3.0,2074,1,1,0,1,0,1,0,1,1,0,0,0
67500000,8.0,15.0,2.5,5.0,5.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
33500000,5.0,13.0,2.5,5.0,4.0,2070,1,1,0,1,1,1,0,1,1,1,0,0
175000000,17.0,15.0,2.5,5.0,5.0,2074,1,1,0,1,1,1,0,1,1,0,0,0
41500000,4.0,17.0,2.5,4.0,4.0,2069,1,1,0,1,1,1,1,1,1,1,0,0
30000000,3.1,13.0,2.5,3.0,3.0,2073,1,0,1,1,0,0,0,0,1,1,0,0
21000000,3.0,10.0,2.5,5.0,3.0,2060,1,1,0,1,0,1,0,0,1,0,0,0
26000000,4.0,13.0,3.0,6.0,5.0,2065,1,1,0,1,0,1,0,0,1,1,0,0
31000000,4.0,15.0,2.5,4.0,5.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
16000000,2.2,12.0,2.5,4.0,5.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
33500000,4.0,13.0,2.5,6.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
45000000,3.2,12.0,5.5,15.0,7.0,2076,1,1,0,1,0,0,0,0,1,1,0,0
14000000,6.0,15.0,2.5,5.0,6.0,2056,1,0,1,1,0,1,0,0,1,0,0,0
18000000,10.0,15.0,2.5,3.0,3.0,2071,1,0,1,1,1,1,1,1,1,0,0,0
14500000,3.0,11.0,1.5,4.0,1.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
44000000,3.3,20.0,2.5,4.0,4.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
75000000,7.3,24.0,2.5,4.0,5.0,2074,1,1,0,1,1,1,0,1,1,0,0,0
39500000,5.0,13.0,3.0,7.0,5.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
45000000,4.2,13.0,6.0,14.0,6.0,2062,1,1,0,1,0,1,0,0,1,0,0,0
30000000,4.2,12.0,2.5,6.0,3.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
40000000,4800.0,15.0,3.0,6.0,6.0,2071,1,0,1,1,0,0,0,0,1,1,0,0
33800000,4.2,13.0,2.5,6.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
18500000,3.0,12.0,2.5,5.0,4.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
20000000,3.0,26.0,2.5,5.0,4.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
14000000,3.0,12.0,1.0,2.0,1.0,2065,1,1,0,0,0,1,0,0,1,0,0,0
26000000,4.0,13.0,2.5,5.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
110000000,10.2,12.0,5.0,10.0,6.0,2076,1,1,0,1,0,0,0,0,1,0,0,0
28500000,4.0,15.0,2.5,6.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
39000000,4.3,16.0,2.0,4.0,3.0,2056,1,1,0,1,0,1,0,1,1,0,0,0
29000000,2.9,20.0,2.5,4.0,4.0,2073,1,0,1,1,0,0,0,0,1,0,0,0
17500000,2.5,13.0,2.5,4.0,4.0,2070,1,0,1,0,0,0,0,0,0,0,0,0
33500000,4.5,13.0,2.5,6.0,2.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
27500000,4.0,12.0,4.0,13.0,4.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
60000000,6.0,15.0,2.5,6.0,5.0,2062,1,1,0,0,0,1,0,1,1,0,0,0
28500000,5.0,14.0,1.0,2.0,1.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
13000000,3.0,4.0,4.0,4.0,2.0,2071,0,1,0,0,0,1,0,0,1,0,0,0
25500000,4.0,13.0,3.0,5.0,2.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
39000000,5.2,13.0,2.5,4.0,4.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
42500000,5.0,15.0,2.5,5.0,5.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
40000000,5.0,17.0,3.0,7.0,5.0,2070,1,1,0,1,0,0,0,0,1,0,0,0
75000000,7.0,14.0,2.5,5.0,5.0,2068,1,1,0,0,0,1,0,1,1,0,0,0
36500000,3.2,13.0,2.5,3.0,4.0,2060,1,0,1,1,0,1,0,0,1,1,0,0
110000000,12.0,26.0,2.0,4.0,3.0,2055,0,0,1,1,1,1,0,0,0,1,0,0
38800000,3.0,15.0,2.5,5.0,4.0,2068,1,1,0,0,0,1,0,0,1,0,0,0
45000000,6.0,20.0,2.5,4.0,4.0,2061,1,0,1,1,1,1,0,1,1,0,0,0
59500000,6.0,16.5,2.5,5.0,5.0,2078,1,0,1,0,0,1,0,0,1,0,0,0
41000000,3.3,20.0,2.5,4.0,4.0,2078,1,0,1,0,0,1,0,0,1,1,0,0
55000000,6.2,13.0,5.0,20.0,22.0,2080,1,1,0,0,0,1,0,0,1,0,0,0
59000000,7.3,15.0,2.5,5.0,5.0,2078,1,1,0,1,1,1,0,1,1,0,0,0
45500000,5.0,15.0,2.5,6.0,5.0,2072,1,1,0,1,1,1,0,0,1,0,0,0
20500000,3.0,10.0,2.5,7.0,3.0,2063,1,1,0,1,0,0,0,0,1,0,0,0
37500000,3.1,10.0,3.5,8.0,3.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
43500000,4.2,16.0,2.5,3.0,3.0,2073,1,1,0,0,0,1,0,0,0,0,0,0
31000000,3.3,13.0,2.5,5.0,3.0,2075,0,1,0,0,0,1,0,0,1,1,0,0
31000000,4.0,14.0,2.5,4.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
27500000,4.0,13.0,2.0,5.0,3.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
32000000,3.0,15.0,2.5,6.0,5.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
52500000,7.2,15.0,2.5,7.0,5.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
60000000,6.0,13.0,3.5,5.0,5.0,2072,1,0,1,1,0,0,1,1,0,0,0,0
70000000,7.1,13.0,4.0,8.0,12.0,2063,1,1,0,1,0,1,0,0,1,1,0,0
21500000,4.3,14.0,1.0,2.0,1.0,2072,1,1,0,1,0,0,0,0,1,0,0,0
57500000,6.0,15.0,2.5,6.0,5.0,2075,1,1,0,1,1,1,0,0,1,0,0,0
82000000,10.0,12.0,2.5,6.0,3.0,2078,1,1,0,1,0,1,0,1,1,1,0,0
55000000,6.2,13.0,2.5,6.0,5.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
19500000,3.0,15.0,3.5,7.0,5.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
28500000,3.1,13.0,2.5,4.0,3.0,2080,1,1,0,0,0,1,0,0,1,0,0,0
150000000,21.3,14.0,2.5,5.0,4.0,2078,1,1,0,0,0,1,0,1,1,0,0,0
35000000,3.1,16.5,4.5,4.0,2.0,2078,1,1,0,1,0,0,0,0,1,1,0,0
65000000,6.1,16.5,3.5,10.0,4.0,2074,1,1,0,1,0,0,0,1,1,1,0,0
35000000,3.5,16.5,3.0,6.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
67500000,8.0,15.0,2.5,3.0,3.0,2074,1,1,0,1,1,1,0,0,1,0,0,0
43000000,5.1,15.0,2.5,4.0,4.0,2078,1,0,1,1,1,1,1,0,1,0,0,0
30500000,3.3,15.0,3.0,5.0,4.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
40000000,4.0,13.0,2.5,3.0,3.0,2078,1,0,1,1,1,1,1,0,1,0,0,0
82000000,10.0,17.5,2.5,4.0,5.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
19000000,3.2,13.0,2.0,4.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
33500000,4.0,20.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
30000000,3.2,13.0,3.0,6.0,3.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
46500000,5.0,16.0,2.5,5.0,4.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
24000000,3.0,11.0,3.0,6.0,3.0,2067,1,1,0,0,0,1,0,0,1,0,0,0
32000000,4.0,13.0,2.5,6.0,4.0,2068,1,1,0,0,0,1,0,0,1,0,0,0
33000000,3.2,20.0,2.5,4.0,4.0,2077,1,0,1,1,1,1,1,1,1,1,0,0
47500000,5.0,12.0,3.5,9.0,4.0,2078,1,1,0,1,0,1,1,0,0,1,0,0
28000000,3.5,20.0,2.5,6.0,4.0,2054,1,1,0,1,1,1,1,0,1,1,0,0
37500000,6.0,15.0,2.5,4.0,4.0,2080,1,1,0,0,0,1,0,0,1,0,0,0
29000000,3.2,12.0,2.5,6.0,5.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
37000000,5.0,10.0,2.0,4.0,2.0,2078,1,1,0,1,0,1,0,0,1,1,0,0
38500000,5.2,13.0,2.5,5.0,5.0,2078,1,0,1,1,0,1,0,0,1,0,0,0
71500000,6.0,12.5,3.5,8.0,7.0,2074,1,1,0,1,1,1,0,0,1,1,0,0
62000000,6.1,15.0,2.5,6.0,5.0,2075,1,1,0,0,0,1,0,0,1,1,0,0
45000000,5.0,13.0,2.5,6.0,5.0,2078,0,1,0,0,0,1,0,0,1,1,0,0
37500000,4.2,13.0,2.5,5.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
31000000,4.2,16.5,2.5,6.0,5.0,2075,1,0,1,0,1,1,0,0,1,0,0,0
35500000,4.2,14.0,3.5,6.0,5.0,2074,1,0,1,1,1,1,1,1,1,1,0,0
56000000,7.0,14.0,3.5,7.0,6.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
92500000,9.2,13.0,3.0,5.0,5.0,2057,1,1,0,1,0,1,0,0,1,0,0,0
70000000,8.0,15.0,2.5,3.0,3.0,2074,1,1,0,1,0,1,0,0,1,1,0,0
79500000,9.0,15.5,3.0,5.0,5.0,2077,1,0,1,0,0,1,1,1,1,1,0,0
33000000,4.0,13.0,2.5,6.0,5.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
65000000,6.0,20.0,2.5,5.0,4.0,2077,1,1,0,1,1,1,0,0,1,1,0,0
23500000,3.0,13.0,3.0,6.0,4.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
130000000,13.0,30.0,3.5,5.0,5.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
36000000,4.1,10.0,3.0,5.0,3.0,2059,1,0,1,0,0,1,0,0,1,1,0,0
22500000,3.2,13.0,2.5,4.0,5.0,2050,1,0,1,1,0,0,0,0,1,0,0,0
25000000,3.1,16.0,2.0,4.0,4.0,2079,0,0,1,1,0,1,0,0,1,0,0,0
23000000,3.0,13.0,2.5,6.0,5.0,2078,1,0,1,1,0,1,0,0,1,0,0,0
15000000,3.0,13.0,1.0,2.0,2.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
30000000,3.2,13.0,2.5,4.0,4.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
35000000,3.2,22.0,2.5,4.0,4.0,2076,1,0,1,1,0,1,0,1,1,0,0,0
25000000,3.2,13.0,2.5,5.0,2.0,2077,1,0,1,1,0,1,0,0,1,0,0,0
19500000,2.2,13.0,2.5,5.0,5.0,2070,1,0,1,1,0,1,0,0,1,0,0,0
37500000,4.0,13.0,2.5,4.0,4.0,2079,1,0,1,1,0,0,0,0,1,0,0,0
19500000,2.2,13.0,2.5,4.0,4.0,2075,1,0,1,1,0,1,0,0,1,0,0,0
38500000,5.1,13.0,2.5,6.0,5.0,2068,0,1,0,0,0,1,0,0,1,1,0,0
21500000,5.2,5.0,2.5,5.0,2.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
33500000,4.1,15.0,2.5,5.0,5.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
37800000,5.2,15.5,2.5,4.0,5.0,2076,1,1,0,0,0,1,0,1,1,1,0,0
26500000,3.1,18.0,2.5,4.0,4.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
37000000,6.0,13.0,2.5,6.0,5.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
12000000,3.0,13.0,1.0,2.0,1.0,2076,1,0,1,1,1,1,1,1,0,0,0,0
60000000,8.3,13.0,3.5,4.0,5.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
29000000,4.0,13.0,4.5,11.0,4.0,2068,0,1,0,1,0,1,0,0,1,0,0,0
82000000,10.0,15.0,2.5,4.0,5.0,2068,1,1,0,1,1,1,0,1,1,1,0,0
39500000,4.1,13.0,3.0,7.0,5.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
35000000,3.0,20.0,2.5,3.0,4.0,2078,0,0,1,0,0,1,0,0,1,1,0,0
25000000,2.1,13.0,2.0,6.0,2.0,2080,1,0,1,0,0,1,0,0,1,1,0,0
15500000,4.0,12.0,2.5,6.0,4.0,2074,1,1,0,1,0,0,0,0,1,1,0,0
55000000,4.5,20.0,5.5,12.0,6.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
39500000,4.2,20.0,2.5,4.0,4.0,2076,1,1,0,1,1,1,0,1,0,1,0,0
62500000,6.2,13.0,2.5,5.0,6.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
52500000,6.2,13.0,4.0,36.0,17.0,2050,0,1,0,1,0,1,0,0,1,0,0,0
82000000,10.0,15.0,2.5,4.0,5.0,2050,1,1,0,1,1,1,0,0,1,0,0,0
24000000,3.1,13.0,2.5,5.0,5.0,2076,0,1,0,0,0,1,0,0,1,1,0,0
49500000,8.0,13.0,2.5,8.0,5.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
18000000,3.0,13.0,2.5,5.0,4.0,2070,1,1,0,1,0,1,0,0,1,0,0,0
33500000,4.1,15.0,2.5,5.0,5.0,2079,1,1,0,0,0,1,0,0,1,1,0,0
45000000,8.2,12.5,2.5,6.0,3.0,2075,1,1,0,1,0,1,0,1,1,1,0,0
87500000,11.0,15.0,2.5,5.0,7.0,2068,1,1,0,1,1,1,0,1,1,0,0,0
19500000,3.0,11.5,2.5,6.0,3.0,2078,1,1,0,1,0,1,0,0,1,1,0,0
34000000,5.0,13.0,2.5,6.0,5.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
44500000,5.0,15.0,2.5,5.0,5.0,2050,1,1,0,0,0,1,0,0,1,1,0,0
22000000,3.2,13.0,2.5,6.0,6.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
28500000,4.1,13.0,2.5,6.0,5.0,2065,1,1,0,1,0,1,0,0,1,0,0,0
27500000,4.0,13.0,2.5,5.0,4.0,2068,1,0,1,0,0,1,0,0,1,1,0,0
17000000,3.2,13.0,1.0,2.0,1.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
48500000,8.0,20.0,2.5,4.0,4.0,2078,1,1,0,1,0,1,0,0,1,1,0,0
65000000,6.1,14.0,2.5,5.0,4.0,2078,0,1,0,1,0,0,1,1,0,1,0,0
49500000,4.0,13.0,2.5,4.0,4.0,2067,1,0,1,1,0,1,0,0,1,1,0,0
35000000,5.0,18.0,2.5,5.0,4.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
55000000,5.2,12.0,4.0,8.0,5.0,2070,1,0,1,1,0,0,0,0,1,0,0,0
24500000,3.0,20.0,2.5,5.0,3.0,2065,0,1,0,0,0,1,0,0,1,1,0,0
17000000,3.3,10.0,2.5,5.0,3.0,2050,1,1,0,0,0,1,0,0,1,1,0,0
18500000,3.0,14.0,2.5,4.0,3.0,2074,1,0,1,1,1,0,0,0,1,1,0,0
25000000,3.0,16.0,3.5,4.0,5.0,2070,1,0,1,1,1,1,1,0,1,1,0,0
30000000,4.0,12.0,2.5,7.0,5.0,2072,1,1,0,1,0,1,0,0,1,1,0,0
45000000,5.0,20.0,3.5,7.0,7.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
44800000,5.0,13.0,2.5,7.0,5.0,2069,0,1,0,0,0,1,0,0,1,1,0,0
35000000,5.0,13.0,2.5,5.0,5.0,2069,1,1,0,1,0,1,0,0,1,0,0,0
60000000,9.1,13.0,2.5,4.0,5.0,2079,1,1,0,1,0,1,0,1,1,1,0,0
22000000,2.3,15.0,3.5,7.0,3.0,2079,1,1,0,0,0,1,0,0,1,1,0,0
85000000,4.1,20.0,3.5,7.0,4.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
24900000,3.2,13.0,2.5,7.0,4.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
27500000,3.1,16.0,2.5,5.0,4.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
31500000,4.1,13.0,3.5,5.0,6.0,2069,1,1,0,1,0,1,0,0,1,0,0,0
19000000,4.0,20.0,2.5,7.0,5.0,2079,0,1,0,0,0,1,0,0,1,1,0,0
26000000,3.0,14.0,2.5,3.0,4.0,2070,1,1,0,0,1,0,1,1,1,1,0,0
145000000,15.0,20.0,2.5,4.0,5.0,2069,1,1,0,1,1,1,0,1,1,0,0,0
25000000,3.5,11.0,6.5,8.0,5.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
27500000,4.2,13.0,2.5,4.0,4.0,2076,1,1,0,1,1,1,0,0,1,1,0,0
110000000,6.0,17.0,8.0,17.0,10.0,2073,1,1,0,0,0,0,0,0,1,0,0,0
35000000,4.2,20.0,3.5,5.0,6.0,2058,0,1,0,0,0,1,0,0,1,1,0,0
170000000,4.1,12.0,6.0,7.0,5.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
51000000,4.3,20.0,2.5,4.0,3.0,2069,1,0,1,0,0,1,0,0,1,1,0,0
27500000,3.2,20.0,2.5,4.0,5.0,2079,1,0,1,0,0,1,0,0,1,1,0,0
40000000,4.0,27.0,2.5,4.0,5.0,2079,1,0,1,0,0,1,0,0,1,1,0,0
170000000,8.0,20.0,5.5,12.0,8.0,2076,1,1,0,1,0,0,0,0,1,0,0,0
61000000,6.0,15.0,2.5,6.0,5.0,2073,1,1,0,1,0,1,0,0,1,0,0,0
165000000,9.0,32.0,6.5,4.0,9.0,2076,1,1,0,1,0,0,0,0,1,1,0,0
26000000,3.0,13.0,2.5,5.0,3.0,2069,0,1,0,1,0,1,0,0,1,1,0,0
39000000,4.0,20.0,2.5,4.0,4.0,2070,0,1,0,0,0,1,0,0,1,1,0,0
28500000,4.0,14.0,2.5,3.0,6.0,2072,0,1,0,0,0,1,0,0,1,1,0,0
19500000,3.0,13.0,2.5,5.0,3.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
40000000,5.2,12.0,3.5,7.0,5.0,2072,1,0,1,0,0,1,0,0,1,1,0,0
28500000,4.2,13.0,2.5,6.0,5.0,2069,1,1,0,1,0,1,0,0,1,0,0,0
65500000,8.2,12.0,2.5,6.0,4.0,2079,1,1,0,1,0,1,0,0,1,0,0,0
32000000,3.3,16.5,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
125000000,8.3,14.0,3.0,5.0,5.0,2076,1,1,0,1,0,1,0,1,1,0,0,0
36000000,4.1,16.0,3.5,7.0,7.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
18500000,3.1,10.0,4.0,7.0,5.0,2070,0,1,0,1,0,1,0,0,1,0,0,0
100000000,14.0,13.0,3.5,8.0,6.0,2058,0,1,0,0,0,1,0,0,1,1,0,0
27000000,3.0,20.0,2.5,5.0,4.0,2072,1,0,1,0,0,1,0,0,1,1,0,0
28500000,4.3,13.0,2.0,4.0,2.0,2069,1,0,1,0,0,1,0,1,1,1,0,0
33000000,4.0,13.0,2.5,5.0,4.0,2079,1,0,1,1,0,0,0,0,1,0,0,0
36500000,3.3,20.0,3.5,6.0,4.0,2079,1,0,1,1,0,0,0,0,1,0,0,0
36500000,4.2,13.0,2.5,5.0,5.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
51000000,4.3,20.0,2.5,4.0,2.0,2073,1,0,1,0,0,1,0,0,1,1,0,0
22000000,4.0,13.0,2.0,4.0,2.0,2072,1,0,1,1,1,1,1,1,1,1,0,0
120000000,16.0,16.0,2.5,4.0,4.0,2072,1,1,0,1,1,1,0,1,1,0,0,0
23000000,3.0,12.0,2.5,4.0,2.0,2079,1,0,1,1,0,0,0,0,1,0,0,0
22000000,3.1,16.0,2.5,4.0,5.0,2070,1,0,1,1,0,0,0,0,1,0,0,0
25000000,3.3,13.0,2.5,4.0,4.0,2072,1,0,1,1,0,0,0,0,1,0,0,0
35000000,4.0,13.0,3.5,6.0,3.0,2074,1,0,1,1,0,0,0,0,1,0,0,0
35000000,4.0,13.0,3.5,7.0,4.0,2080,1,0,1,1,0,0,0,0,1,0,0,0
22000000,3.0,20.0,2.5,4.0,4.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
23000000,3.1,10.0,2.5,5.0,5.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
28500000,3.3,13.0,2.5,4.0,2.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
26000000,3.0,13.0,2.5,4.0,4.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
42500000,6.0,15.0,3.0,8.0,3.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
24000000,5.1,12.0,2.5,5.0,5.0,2076,0,0,1,0,0,0,0,1,1,0,0,0
22300000,3.0,16.0,2.5,3.0,3.0,2076,1,1,0,1,1,1,1,0,1,0,0,0
100000000,7.7,13.0,2.5,5.0,3.0,2076,1,1,0,0,0,1,0,1,1,1,0,0
27500000,4.0,13.0,2.5,6.0,6.0,2071,1,1,0,0,0,1,0,0,1,1,0,0
25500000,4.1,6.5,2.0,7.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
25000000,4.0,18.0,2.5,4.0,5.0,2064,1,1,0,1,1,1,0,1,1,0,0,0
50000000,4.2,36.0,3.5,7.0,4.0,2074,0,1,0,0,0,1,0,0,1,1,0,0
30000000,4.3,20.0,2.5,5.0,4.0,2078,1,1,0,1,0,1,0,0,1,1,0,0
29900000,4.5,10.0,3.5,8.0,4.0,2074,0,1,0,0,0,1,0,0,1,1,0,0
45000000,5.0,22.0,3.5,21.0,5.0,2078,0,1,0,0,0,1,0,0,1,1,0,0
29900000,3.0,10.0,3.5,8.0,4.0,2078,0,1,0,1,0,1,1,1,0,0,0,0
35000000,4.0,26.0,4.5,18.0,4.0,2078,0,1,0,0,0,1,0,0,1,1,0,0
40000000,4.0,17.0,2.5,5.0,5.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
13300000,3.0,12.0,1.0,2.0,1.0,2071,1,1,0,0,0,0,0,0,1,0,0,0
19000000,2.2,10.0,2.5,4.0,2.0,2078,1,0,1,0,0,0,0,0,1,0,0,0
40000000,13.3,16.0,3.0,6.0,4.0,2077,0,1,0,0,0,0,1,1,0,1,0,0
33000000,3.3,22.0,2.5,6.0,32.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
18000000,2.0,12.0,4.0,3.0,4.0,2064,1,0,1,0,0,0,0,0,0,0,0,0
32500000,6.0,10.0,2.5,5.0,1.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
45000000,5.2,15.0,2.5,6.0,5.0,2055,1,1,0,0,0,1,0,0,1,1,0,0
37500000,6.0,14.0,2.5,7.0,5.0,2075,0,1,0,1,0,0,1,1,0,1,0,0
125000000,15.3,22.0,4.0,6.0,4.0,2061,1,0,1,1,0,1,0,1,1,1,0,0
34500000,5.1,13.0,2.5,7.0,5.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
14300000,2.2,12.0,2.5,3.0,3.0,2062,1,1,0,1,0,1,0,0,1,0,0,0
65000000,6.0,16.0,5.0,9.0,9.0,2078,1,1,0,0,0,1,1,0,0,1,0,0
85000000,9.0,13.0,3.5,6.0,5.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
95000000,10.0,13.0,3.5,7.0,4.0,2078,1,1,0,1,0,1,0,1,1,0,0,0
23000000,3.1,13.0,2.5,4.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
75000000,8.3,13.0,2.5,5.0,6.0,2078,1,1,0,1,1,1,0,1,1,1,0,0
27500000,4.0,13.0,2.5,3.0,3.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
50000000,6.0,13.0,2.5,4.0,5.0,2074,1,0,1,0,0,1,0,1,1,1,0,0
120000000,12.0,10.0,3.5,5.0,4.0,2080,1,1,0,1,0,1,0,0,1,0,0,0
26000000,3.2,13.0,2.5,4.0,4.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
17500000,2.2,13.0,2.5,6.0,4.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
23500000,3.0,13.0,2.5,5.0,5.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
29500000,4.0,13.0,2.5,3.0,3.0,2078,1,1,0,0,1,0,1,0,1,1,0,0
32000000,3.3,16.5,2.5,4.0,4.0,2078,1,0,1,1,0,1,0,0,1,0,0,0
92500000,17.0,17.0,3.5,7.0,5.0,2076,1,1,0,1,1,0,1,0,0,1,0,0
40000000,4.0,27.0,2.5,4.0,5.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
35000000,4.0,14.0,2.5,7.0,4.0,2075,1,1,0,1,1,1,0,0,1,0,0,0
22500000,3.1,13.0,2.5,6.0,4.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
21000000,2.3,13.0,2.5,4.0,4.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
22500000,3.0,13.0,2.5,4.0,5.0,2071,1,0,1,1,0,0,0,0,1,0,0,0
25500000,3.3,20.0,2.5,6.0,4.0,2078,1,0,1,1,0,0,0,0,1,0,0,0
27000000,4.0,18.0,2.5,6.0,3.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
29500000,5.0,13.0,2.5,4.0,5.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
20500000,3.0,16.0,2.5,4.0,3.0,2076,1,1,0,1,0,1,0,0,1,1,0,0
25000000,3.0,13.0,2.5,10.0,5.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
38000000,4.1,12.0,2.5,4.0,1.0,2078,1,0,1,0,0,1,0,0,1,1,0,0
47000000,6.2,20.0,2.5,5.0,3.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
34000000,4.0,13.0,2.5,4.0,2.0,2078,1,0,1,0,0,1,0,0,1,1,0,0
30000000,3.2,13.0,3.0,8.0,3.0,2062,1,1,0,0,0,1,0,0,1,1,0,0
22000000,3.2,14.0,2.0,4.0,2.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
60000000,11.0,17.0,2.5,3.0,3.0,2066,1,1,0,0,1,1,0,0,1,1,0,0
